country,region,population,article_title,revision_id,article_quality
Sri Lanka,Sri Lanka,22.7,O. C. Tillekeratne,1153708882,Stub
Sri Lanka,Sri Lanka,22.7,Stanley Tillekeratne,1153697710,Stub
Sri Lanka,Sri Lanka,22.7,Up-Country People's Front,1252552284,Stub
Sri Lanka,Sri Lanka,22.7,Nalini Weerawanni,1005131865,Stub
Sri Lanka,Sri Lanka,22.7,Chandradasa Wijesinghe,1247849687,Start
Sri Lanka,Sri Lanka,22.7,Sirimal Wijesinghe,1081893248,Start
Sri Lanka,Sri Lanka,22.7,Rohana Wijeweera,1071626567,C
Sri Lanka,Sri Lanka,22.7,Gerard Wijeyekoon,1140756591,Stub
Sudan,Sudan,48.1,Adil Abdel Aati,1254117611,C
Sudan,Sudan,48.1,Abdel Fattah al-Maghrabi,1020805227,Start
Sudan,Sudan,48.1,Abdel Halim Mohamed,1220540020,GA
Sudan,Sudan,48.1,Ahmad Muhammad Salih,1107748547,C
Sudan,Sudan,48.1,Ahmed Mohammed Yassin,1283666650,C
Sudan,Sudan,48.1,Ali wad Hilu,1284570707,Stub
Sudan,Sudan,48.1,Mirghani Alnasri,1156384435,Start
Sudan,Sudan,48.1,Samuel Aru Bol,1081955024,Start
Sudan,Sudan,48.1,Tahani Abdalla Attia Gasmalla,1124830320,Stub
Sudan,Sudan,48.1,Ibrahim Balandiya,1170887439,Stub
Sudan,Sudan,48.1,Daud Bolad,1228444212,C
Sudan,Sudan,48.1,Dardiri Mohammed Osman,1028858398,C
Sudan,Sudan,48.1,Ahmed Diraige,1042704465,B
Sudan,Sudan,48.1,El-Shafie Ahmed el-Sheikh,1043312168,C
Sudan,Sudan,48.1,Bishop Philip Abbas Ghaboush,1214690174,Stub
Sudan,Sudan,48.1,Zakaria Chol Gideon Gakmar,1012817236,Stub
Sudan,Sudan,48.1,Shartai Jaafar Abdel Hakam,1270437420,Stub
Sudan,Sudan,48.1,Ja'afar Abdul El Hakh,1083625930,Stub
Sudan,Sudan,48.1,Khader Hamad,1247741605,Stub
Sudan,Sudan,48.1,Khalil Ibrahim,1066341658,C
Sudan,Sudan,48.1,Jarvis Yak,1085060373,Start
Sudan,Sudan,48.1,Osman Kebir,1163019973,Stub
Sudan,Sudan,48.1,Saeed Madibo,1292965638,Stub
Sudan,Sudan,48.1,Amin Mekki Medani,1084445257,C
Sudan,Sudan,48.1,Jimmy Lemi Milla,1122207561,Start
Sudan,Sudan,48.1,Mohamed al-Baghir Ahmed,1125375998,C
Sudan,Sudan,48.1,Mohamed El-Amin Ahmed El-Tom,1219530926,B
Sudan,Sudan,48.1,Mubarak Shaddad,1099564535,C
Sudan,Sudan,48.1,Muhammad al-Mahdi al-Majdhub,1209591676,GA
Sudan,Sudan,48.1,Muhammad Sa'id al-Qaddal,1022504004,C
Sudan,Sudan,48.1,Muhammad Sharif (Kalifa),1084171752,Start
Sudan,Sudan,48.1,Abdallahi ibn Muhammad,1180600114,GA
Sudan,Sudan,48.1,Abdul-Hamid Musa Kasha,1140935221,Stub
Sudan,Sudan,48.1,Muhammad Nadi Pasha,1037208754,Start
Sudan,Sudan,48.1,Theophilus Ochang,1181827663,Start
Sudan,Sudan,48.1,Salih Mahmoud Osman,1207199241,Start
Sudan,Sudan,48.1,Omer al-Qarray,1090248225,C
Sudan,Sudan,48.1,Santino Deng Teng,1118687832,Start
Sudan,Sudan,48.1,Simon Makwac Mayen,1066007078,Stub
Sudan,Sudan,48.1,Eliaba James Surur,1296871437,Start
Sudan,Sudan,48.1,Al-Haj Adam Youssef,1051205373,Stub
Sudan,Sudan,48.1,Yusuf al-Ajab,1255614972,Start
South Africa,South Africa,60.7,Thuli Dladla,1247689247,Stub
South Africa,South Africa,60.7,Paul Dlamini,1192390937,Stub
South Africa,South Africa,60.7,Russell Dlamini,1166921494,Start
South Africa,South Africa,60.7,Prince Sozisa Dlamini,1068328017,B
South Africa,South Africa,60.7,Mduduzi Bacede Mabuza,1108987876,C
South Africa,South Africa,60.7,Njabulo Mabuza,1164097307,Stub
South Africa,South Africa,60.7,Themba Masuku,1014673238,Start
South Africa,South Africa,60.7,Mgwagwa Gamedze,1229004802,Stub
South Africa,South Africa,60.7,Charles Myeza,1238773465,Stub
South Africa,South Africa,60.7,Ben Nsibandze,1295431447,Stub
South Africa,South Africa,60.7,Pholile Shakantu,1261940488,Start
Sweden,Sweden,10.5,Abraham Brodersson,1006279568,C
Sweden,Sweden,10.5,Leila Ali Elmi,1206271175,Stub
Sweden,Sweden,10.5,Bengt Snivil,1203488424,Stub
Sweden,Sweden,10.5,Rudolf Fredrik Berg,1293056239,Start
Sweden,Sweden,10.5,Birger Jarl,1046019926,C
Sweden,Sweden,10.5,Johan Ludvig Boye,1297259899,Start
Sweden,Sweden,10.5,Birger Brosa,1074367473,Start
Sweden,Sweden,10.5,Axel Brusewitz,1238942765,Stub
Sweden,Sweden,10.5,Nils Claëson,1289788865,Stub
Sweden,Sweden,10.5,Petrus Olai Dalekarlus,1068256494,Stub
Sweden,Sweden,10.5,Christoffer Dulny,1215965452,Start
Sweden,Sweden,10.5,Klas Eklund,1187448301,C
Sweden,Sweden,10.5,Martin Ekström,1255081385,Start
Sweden,Sweden,10.5,Nils Elowsson,1019233603,Stub
Sweden,Sweden,10.5,Folke the Fat,1153256382,Stub
Sweden,Sweden,10.5,Hans Reinhold von Fersen,1258783455,Stub
Sweden,Sweden,10.5,Hemming Gadh,1154468328,Start
Sweden,Sweden,10.5,Gösta Hallberg-Cuula,1150691413,Start
Sweden,Sweden,10.5,Evelina Hahne,1277898442,Start
Sweden,Sweden,10.5,Greger Helin,1175622067,Start
Sweden,Sweden,10.5,Anders Henriksson (politician),1015375094,Stub
Sweden,Sweden,10.5,Carl P. Herslow,1032341929,Start
Sweden,Sweden,10.5,Holmger Knutsson,1047695592,Start
Sweden,Sweden,10.5,Albrecht Elof Ihre,1062980090,Stub
Sweden,Sweden,10.5,Johan Gustaf Helin,1286379115,Start
Sweden,Sweden,10.5,Ida Karkiainen,1237821180,Stub
Sweden,Sweden,10.5,Karl the Deaf,1182359084,Stub
Sweden,Sweden,10.5,Gustav Kasselstrand,1297427708,C
Sweden,Sweden,10.5,Mats Kettilmundsson,1225473797,Start
Sweden,Sweden,10.5,Per Klarberg,1003487763,Stub
Sweden,Sweden,10.5,Sture Korpi,1039089800,Stub
Sweden,Sweden,10.5,Henrik Landerholm,1234059812,Start
Sweden,Sweden,10.5,Yvonne Lindholm,1077908261,Start
Sweden,Sweden,10.5,Peeter Luksep,1191535929,Stub
Sweden,Sweden,10.5,Vilhelm Lundström (philologist),1159002933,C
Sweden,Sweden,10.5,Eskil Magnusson,1001926971,Start
Sweden,Sweden,10.5,Stig Malm,1266175564,Start
Sweden,Sweden,10.5,Ture Malmgren,1181837643,GA
Sweden,Sweden,10.5,Magnus Minniskiöld,1259165366,C
Sweden,Sweden,10.5,Omar Mustafa,1207842500,Start
Sweden,Sweden,10.5,Reto Nause,1289462874,Start
Sweden,Sweden,10.5,Sven-Olle Olsson,1248634681,Stub
Sweden,Sweden,10.5,Vera Oredsson,1254958422,C
Sweden,Sweden,10.5,Gabriel Gustafsson Oxenstierna,1298939825,C
Sweden,Sweden,10.5,Carl Fredrik Pechlin,1034783590,Start
Sweden,Sweden,10.5,Carl Piper,1202965281,Start
Sweden,Sweden,10.5,Filip Julius Bernhard von Platen,1213149112,Stub
Sweden,Sweden,10.5,Tomas Polus,1126460665,Stub
Sweden,Sweden,10.5,Nils Reuterholm,1277419649,Stub
Sweden,Sweden,10.5,Qristina Ribohn,1097165873,Start
Sweden,Sweden,10.5,Oliver Rosengren,1011841829,Stub
Sweden,Sweden,10.5,Karl Gustaf Scherman,1134781662,Stub
Sweden,Sweden,10.5,Per Sefastsson,1017060294,Start
Sweden,Sweden,10.5,Erik Carlsson Sjöblad,1146315219,Start
Sweden,Sweden,10.5,Erik Sparre,1183465359,FA
Sweden,Sweden,10.5,Jimmy Ståhl,1261983858,Stub
Sweden,Sweden,10.5,Adolf Ludvig Stierneld,1297506153,Start
Sweden,Sweden,10.5,Vávra Suk,1255914216,Stub
Sweden,Sweden,10.5,Peter Sunde,1139424243,C
Sweden,Sweden,10.5,August Tamm,1153650270,Stub
Sweden,Sweden,10.5,Robert Macfie Thorburn,1144519143,Start
Sweden,Sweden,10.5,Jessica Thunander,1072522663,Stub
Sweden,Sweden,10.5,Lars Törnman,1252825928,Stub
Sweden,Sweden,10.5,Ulrika Björklund,1072006497,Stub
Sweden,Sweden,10.5,Fredrik Vejdeland,1044973964,C
Sweden,Sweden,10.5,Gustaf af Wetterstedt,1070782871,Stub
Sweden,Sweden,10.5,Bertil Zachrisson,1218779877,Stub
Switzerland,Switzerland,8.8,Arthur Bally,1131783413,Stub
Switzerland,Switzerland,8.8,Gallus Jacob Baumgartner,1058548387,Start
Switzerland,Switzerland,8.8,Jacqueline Berenstein-Wavre,1204669971,Start
Switzerland,Switzerland,8.8,Toni Bortoluzzi,1022691875,Start
Switzerland,Switzerland,8.8,Franz Josef Bucher,1144779659,GA
Switzerland,Switzerland,8.8,Adolf Bühler Jr.,1189619237,Start
Switzerland,Switzerland,8.8,Thomas Burgherr,1038857274,Start
Switzerland,Switzerland,8.8,Achille Casanova,1186264914,Start
Switzerland,Switzerland,8.8,Conradin Cramer,1294563550,Start
Switzerland,Switzerland,8.8,Niklaus Dachselhofer,1150837559,Stub
Switzerland,Switzerland,8.8,Denis de la Reussille,1127934126,Stub
Switzerland,Switzerland,8.8,Josef Dittli,1126824634,Start
Switzerland,Switzerland,8.8,Ruggero Dollfus,1166331418,C
Switzerland,Switzerland,8.8,Nina Fehr Düsel,1148355520,Start
Switzerland,Switzerland,8.8,Sigmund von Erlach,1162474625,Stub
Switzerland,Switzerland,8.8,Johann Rudolf Faesch,1172798669,Stub
Switzerland,Switzerland,8.8,Peter Falck,1065876817,GA
Switzerland,Switzerland,8.8,Annina von Falkenstein,1016126222,Stub
Switzerland,Switzerland,8.8,Patricia von Falkenstein,1031304256,Start
Switzerland,Switzerland,8.8,Laurence Fehlmann Rielle,1277043057,Stub
Switzerland,Switzerland,8.8,Hans Fehr,1273001205,Start
Switzerland,Switzerland,8.8,Nils Fiechter,1231195344,Start
Switzerland,Switzerland,8.8,Ersilia Fossati,1173650936,C
Switzerland,Switzerland,8.8,Samuel Frey,1145421934,C
Switzerland,Switzerland,8.8,Benjamin Giezendanner,1107074428,GA
Switzerland,Switzerland,8.8,Urs Glutz von Blotzheim,1099621507,Stub
Switzerland,Switzerland,8.8,Jean-Pierre Grin-Hofmann,1292427067,Start
Switzerland,Switzerland,8.8,Lars Guggisberg,1099388152,Start
Switzerland,Switzerland,8.8,Petermann von Gundoldingen,1234488602,Start
Switzerland,Switzerland,8.8,Martin Haab,1197177455,Start
Switzerland,Switzerland,8.8,Hans-Ulrich Bigler,1290927696,Stub
Switzerland,Switzerland,8.8,André Hediger,1273424414,Start
Switzerland,Switzerland,8.8,Heidi Z'graggen,1105880462,Stub
Switzerland,Switzerland,8.8,Georg Friedrich Heilmann,1207690743,Stub
Switzerland,Switzerland,8.8,Thomas Helbling,1218789466,Start
Switzerland,Switzerland,8.8,David Hess (painter),1216988703,Start
Switzerland,Switzerland,8.8,Karl Otto Hunziker,1207644299,Start
Switzerland,Switzerland,8.8,Jakob Stark,1236229482,Stub
Switzerland,Switzerland,8.8,Jean-Pierre Hocké,1078713906,Stub
Switzerland,Switzerland,8.8,Walter Kälin,1114078455,C
Switzerland,Switzerland,8.8,Thomas Knutti,1020231941,Stub
Switzerland,Switzerland,8.8,Kris Vietze,1088024539,Start
Switzerland,Switzerland,8.8,Frédéric-César de La Harpe,1238000856,C
Switzerland,Switzerland,8.8,Georgie Lamon,1262299182,Stub
Switzerland,Switzerland,8.8,Hubert Lauper,1056299094,Start
Switzerland,Switzerland,8.8,Paul Lüönd,1283521649,Stub
Switzerland,Switzerland,8.8,Martin Hübscher,1240292242,Stub
Switzerland,Switzerland,8.8,Ursula Mauch,1281851432,Start
Switzerland,Switzerland,8.8,Jakob Meyer zum Hasen,1187899308,C
Switzerland,Switzerland,8.8,Kurt Meyer (Lucerne),1230099454,Stub
Switzerland,Switzerland,8.8,Simon Michel,1146029340,Start
Switzerland,Switzerland,8.8,Damian Müller,1221603517,Start
Switzerland,Switzerland,8.8,Peter Ochs,1072449271,Start
Switzerland,Switzerland,8.8,Giovanni Orelli,1293698565,Start
Switzerland,Switzerland,8.8,Ludwig Pfyffer,1272554815,Start
Switzerland,Switzerland,8.8,Paul Rechsteiner,1010335180,Start
Switzerland,Switzerland,8.8,Rudolf Rechsteiner,1199011691,Stub
Switzerland,Switzerland,8.8,Ital Reding the Elder,1016169757,Start
Switzerland,Switzerland,8.8,Jules Repond,1026402977,Start
Switzerland,Switzerland,8.8,Estelle Revaz,1229607891,Start
Switzerland,Switzerland,8.8,Gebhard Rohner,1149990299,Stub
Switzerland,Switzerland,8.8,Eduard August Rübel,1048303273,Start
Switzerland,Switzerland,8.8,Farah Rumy,1136806050,Start
Switzerland,Switzerland,8.8,Vinzenz Rüttimann,1289027080,C
Switzerland,Switzerland,8.8,Gregor Rutz,1277432811,Start
Switzerland,Switzerland,8.8,Sergio Salvioni,1218290935,Start
Switzerland,Switzerland,8.8,Alfred Emanuel Sarasin,1127214803,Stub
Switzerland,Switzerland,8.8,Nicolas Théodore de Saussure,1224491410,GA
Switzerland,Switzerland,8.8,Peter-Josef Schallberger,1275854362,Stub
Switzerland,Switzerland,8.8,Josef Scherrer,1271552189,Stub
Switzerland,Switzerland,8.8,Jacob Schmidheiny,1242848992,Stub
Switzerland,Switzerland,8.8,Nicola Siegrist,1032799159,Stub
Switzerland,Switzerland,8.8,André Simonazzi,1207242375,Start
Switzerland,Switzerland,8.8,Vreni Spoerry,1274520684,Start
Switzerland,Switzerland,8.8,Niklaus Friedrich von Steiger,1049639297,Stub
Switzerland,Switzerland,8.8,Silvia Steiner,1231697186,Stub
Switzerland,Switzerland,8.8,Charles-Alexandre Steinhäuslin,1061731449,Start
Switzerland,Switzerland,8.8,Hansjörg Trachsel,1200845510,Start
Switzerland,Switzerland,8.8,Paul Usteri,1196666528,Start
Switzerland,Switzerland,8.8,Vroni Thalmann-Bieri,1128615166,Start
Switzerland,Switzerland,8.8,Eric Weber,1004815333,GA
Switzerland,Switzerland,8.8,Johann Rudolf Wettstein,1066448485,GA
Switzerland,Switzerland,8.8,Louis Wyrsch,1094207568,GA
Switzerland,Switzerland,8.8,Theodor Ab Yberg,1263907931,Stub
Switzerland,Switzerland,8.8,Andrea Zryd,1120957335,Stub
Switzerland,Switzerland,8.8,Sebastian Peregrin Zwyer,1142509363,Start
Switzerland,Switzerland,8.8,Ursula Zybach,1239509602,Stub
Syria,Syria,23.2,Adil Arslan,1283444922,C
Syria,Syria,23.2,Mohammed Akkad,1154762264,Stub
Syria,Syria,23.2,Sultan al-Atrash,1110133692,C
Syria,Syria,23.2,Ayyash Al-Haj,1037290198,GA
Syria,Syria,23.2,Ghias Barakat,1011689837,C
Syria,Syria,23.2,Subhi Bey Barakat,1140554044,Start
Syria,Syria,23.2,Abdul Qader Barmada,1197075615,Stub
Syria,Syria,23.2,Tawfiq Bay,1062082053,Start
Syria,Syria,23.2,Ibrahim Biro,1068435381,Start
Syria,Syria,23.2,Yusuf Franko Coussa,1030169743,Stub
Syria,Syria,23.2,Amir al-Dandal,1099537953,Start
Syria,Syria,23.2,Abd al-Razzaq al-Dandashi,1299996398,Start
Syria,Syria,23.2,Ahmad Diyab,1162993673,Stub
Syria,Syria,23.2,Hadad-yith'i,1002248756,C
Syria,Syria,23.2,Hisham Marwah,1231599630,Stub
Syria,Syria,23.2,Edmond Al-Homsi,1261355548,Stub
Syria,Syria,23.2,Louay Hussein,1027222951,Start
Syria,Syria,23.2,Ihsan Al Jabri,1001606324,Stub
Syria,Syria,23.2,Jihad Makdissi,1277445910,C
Syria,Syria,23.2,Mohammad Jumah,1043648427,Stub
Syria,Syria,23.2,Sami al-Jundi,1148328317,C
Syria,Syria,23.2,Kamal al-Qassab,1083963873,Stub
Syria,Syria,23.2,Kamil Pasha al-Qudsi,1188426645,Stub
Syria,Syria,23.2,Abdul-Aziz al-Khair,1190490213,C
Syria,Syria,23.2,Fayez al-Khoury,1213983055,Stub
Syria,Syria,23.2,Mar'i Pasha al-Mallah,1156047510,Start
Syria,Syria,23.2,Antun Maqdisi,1151632654,Start
Syria,Syria,23.2,Mahmoud Ahmad Marei,1242218429,Stub
Syria,Syria,23.2,Muhammad Talab Hilal,1073143256,C
Syria,Syria,23.2,Mustafa al-Mousa,1138791409,Stub
Syria,Syria,23.2,Mustafa al-Siba'i,1087547761,Start
Syria,Syria,23.2,Shukri al-Quwatli,1237750037,FA
Syria,Syria,23.2,Nasim al-Safarjalani,1237089432,Start
Syria,Syria,23.2,Salem al-Meslet,1289247647,Stub
Syria,Syria,23.2,Muhammad al-Sufi,1097377717,C
Syria,Syria,23.2,Mohammad Farouk Tayfour,1289837904,Stub
Taiwan,Taiwan,23.4,Huang Chaoqin,1275168638,C
Taiwan,Taiwan,23.4,Li Huang,1210179615,C
Taiwan,Taiwan,23.4,Lin Tze-luen,1143334934,Stub
Taiwan,Taiwan,23.4,Liu Yongfu,1275088803,C
Taiwan,Taiwan,23.4,Chiu Feng-chia,1096007850,Start
Taiwan,Taiwan,23.4,Jay N. Shih,1157356389,Start
Taiwan,Taiwan,23.4,Wu Fang-ming,1027515161,Start
Taiwan,Taiwan,23.4,Wu Heling,1276081868,C
Taiwan,Taiwan,23.4,Xie Jieshi,1049798925,Start
Taiwan,Taiwan,23.4,Zheng Kezang,1285303822,Start
Tajikistan,Tajikistan,10.2,Olimzhon Boboyev,1009079011,Stub
Tajikistan,Tajikistan,10.2,Mahmadali Hayit,1049101207,Start
Tajikistan,Tajikistan,10.2,Muhiddin Kabiri,1096558563,C
Tajikistan,Tajikistan,10.2,Umarali Kuvvatov,1166576922,GA
Tajikistan,Tajikistan,10.2,Bobo Makhamov,1216881219,Start
Tajikistan,Tajikistan,10.2,Maksud Ibragimov,1010690984,Start
Tajikistan,Tajikistan,10.2,Nusratullo Maksum,1287263866,Stub
Tajikistan,Tajikistan,10.2,Abduhalim Nazarzoda,1166375489,Start
Tajikistan,Tajikistan,10.2,Alim Sherzamonov,1088613923,Start
Tajikistan,Tajikistan,10.2,Shirinsho Shotemur,1175542965,C
Tajikistan,Tajikistan,10.2,Bozor Sobir,1068753968,B
Tajikistan,Tajikistan,10.2,Shukhrat Sultonov,1057434431,C
Tajikistan,Tajikistan,10.2,Nur Tabar,1164272719,Stub
Tanzania,Tanzania,67.4,Timothy Apiyo,1291096194,Stub
Tanzania,Tanzania,67.4,Jumaa Aweso,1053202000,Start
Tanzania,Tanzania,67.4,Hussein Bashe,1116151635,Start
Tanzania,Tanzania,67.4,Maurice Henry Dorman,1275771872,Start
Tanzania,Tanzania,67.4,Fundikira III,1223981326,Start
Tanzania,Tanzania,67.4,Josephat Gwajima,1083715052,Start
Tanzania,Tanzania,67.4,Issa Kassim Issa,1086603963,Stub
Tanzania,Tanzania,67.4,Bonnah Kaluwa,1062640922,Start
Tanzania,Tanzania,67.4,Michael Kamaliza,1271614833,Stub
Tanzania,Tanzania,67.4,Jeremiah Kasambala,1165651251,Start
Tanzania,Tanzania,67.4,Hemed Khamis,1177073619,Stub
Tanzania,Tanzania,67.4,Adam Kimbisa,1256241814,Stub
Tanzania,Tanzania,67.4,Saed Kubenea,1172866855,Stub
Tanzania,Tanzania,67.4,Elias John Kwandikwa,1209762192,Start
Tanzania,Tanzania,67.4,Theddy Ladislaus,1050906862,Start
Tanzania,Tanzania,67.4,Michael C. Latham,1104449287,Start
Tanzania,Tanzania,67.4,Paul Makonda,1084669866,Start
Tanzania,Tanzania,67.4,Julie Manning,1172803474,Start
Tanzania,Tanzania,67.4,Salome Joseph Mbatia,1255612740,Start
Tanzania,Tanzania,67.4,Ruth Hiyob Mollel,1021741974,Start
Tanzania,Tanzania,67.4,Ibrahim Saidi Rashidi Msabaha,1183527845,Stub
Tanzania,Tanzania,67.4,Albert Msando,1267469336,Stub
Tanzania,Tanzania,67.4,John Mwakangale,1183721280,B
Tanzania,Tanzania,67.4,Juma Mwapachu,1290297501,Start
Tanzania,Tanzania,67.4,Abdullah Mwinyi,1245594307,Start
Tanzania,Tanzania,67.4,Asanterabi Zephaniah Nsilo Swai,1214077014,Start
Tanzania,Tanzania,67.4,Mateo Qares,1147095339,Stub
Tanzania,Tanzania,67.4,Augustino Ramadhani,1113859796,B
Tanzania,Tanzania,67.4,Catherine Ruge,1259070278,Start
Tanzania,Tanzania,67.4,Festo Sanga,1090957796,Start
Tanzania,Tanzania,67.4,Abdallah Ulega,1084754839,Stub
Tanzania,Tanzania,67.4,Mwita Waitara,1078955214,Stub
Thailand,Thailand,66.0,Akanat Promphan,1078550283,Start
Thailand,Thailand,66.0,Borwornsak Uwanno,1274626230,C
Thailand,Thailand,66.0,Bunsong Noisophon,1221579598,Stub
Thailand,Thailand,66.0,Chada Thaiseth,1009971176,Stub
Thailand,Thailand,66.0,Chaithawat Tulathon,1092542753,GA
Thailand,Thailand,66.0,Charoen Suepsaeng,1291411151,Stub
Thailand,Thailand,66.0,Chatchawal Kong-udom,1183223667,Stub
Thailand,Thailand,66.0,Chob Yodkaew,1000560506,Stub
Thailand,Thailand,66.0,Cholnan Srikaew,1122440910,C
Thailand,Thailand,66.0,Chonthicha Jaengraew,1273023745,C
Thailand,Thailand,66.0,Chuwit Chitsakul,1141391343,Start
Thailand,Thailand,66.0,Hangthong Thammawattana,1201415091,C
Thailand,Thailand,66.0,Kasidej Chutimant,1279786453,C
Thailand,Thailand,66.0,Khrong Chandawong,1035113777,C
Thailand,Thailand,66.0,Kriangkrai Srirak,1245300280,Stub
Thailand,Thailand,66.0,Maris Sangiampongsa,1088539112,Start
Thailand,Thailand,66.0,Mongkol Surasajja,1000981488,Stub
Thailand,Thailand,66.0,Natthaphong Ruengpanyawut,1193765120,GA
Thailand,Thailand,66.0,Nukun Prachuapmo,1192236103,Stub
Thailand,Thailand,66.0,Padipat Suntiphada,1135985412,C
Thailand,Thailand,66.0,Pallop Pinmanee,1058897198,C
Thailand,Thailand,66.0,Phayom Chulanont,1199923335,Start
Thailand,Thailand,66.0,Pichit Chuenban,1028338673,C
Thailand,Thailand,66.0,Pita Limjaroenrat,1226746879,FA
Thailand,Thailand,66.0,Rangsiman Rome,1229606178,Start
Thailand,Thailand,66.0,Rukchanok Srinork,1253537027,Start
Thailand,Thailand,66.0,Samak Jalikula,1164684357,Stub
Thailand,Thailand,66.0,Sang Phathanothai,1238330752,Start
Thailand,Thailand,66.0,Sereepisuth Temeeyaves,1210408978,C
Thailand,Thailand,66.0,Singsuk Singpai,1095234816,Stub
Thailand,Thailand,66.0,So Sethaputra,1011721192,GA
Thailand,Thailand,66.0,Sodsai Rungphothong,1130954481,Stub
Thailand,Thailand,66.0,Sophon Suphapong,1144968246,Stub
Thailand,Thailand,66.0,Suchatvee Suwansawat,1119805532,GA
Thailand,Thailand,66.0,Surangkana Wayuparb,1094264896,C
Thailand,Thailand,66.0,Suriya Chindawongse,1167837670,Start
Thailand,Thailand,66.0,Sutin Klungsang,1107911087,Start
Thailand,Thailand,66.0,Teerakiat Jaroensettasin,1247188443,Stub
Thailand,Thailand,66.0,Thamanat Prompow,1287907073,B
Thailand,Thailand,66.0,Tiang Sirikhanth,1247641382,Start
Thailand,Thailand,66.0,Vichien Khaokham,1055223554,Stub
Thailand,Thailand,66.0,Luang Wichitwathakan,1119454741,C
Togo,Togo,9.1,Jacques Amouzou,1145897291,Start
Togo,Togo,9.1,Myriam Dossou D'Almeida,1069217151,Start
Togo,Togo,9.1,Issifou Tabiou Taffa,1146177077,Start
Togo,Togo,9.1,Kodjo Amegnisso Tossou,1021986228,Stub
Togo,Togo,9.1,Clément Nyaletsossi Voule,1256544459,Start
Togo,Togo,9.1,Sani Yaya,1013724156,Start
Tonga,Tonga,0.1,Solomone Ula Ata,1164493537,Start
Tonga,Tonga,0.1,Shirley Waldemar Baker,1105419256,C
Tonga,Tonga,0.1,Enele Maʻafu,1122943808,C
Tonga,Tonga,0.1,Siaosi Tukuʻaho,1017962495,Stub
Tonga,Tonga,0.1,Semisi Sika,1114048351,Start
Tonga,Tonga,0.1,Sione Tupou Mateialona,1262494652,Stub
Tonga,Tonga,0.1,Siosateki Tonga,1210006535,Stub
Tonga,Tonga,0.1,Tevita Tuʻivakano,1192495630,Stub
Tonga,Tonga,0.1,Viliami Tupoulahi Mailefihi Tuku'aho,1246330260,C
Tonga,Tonga,0.1,ʻUluvalu,1272775945,Start
Trinidad and Tobago,Trinidad and Tobago,1.4,Henry Alcazar,1093834391,C
Trinidad and Tobago,Trinidad and Tobago,1.4,James Biggart,1175271841,C
Trinidad and Tobago,Trinidad and Tobago,1.4,Cyrus Prudhomme David,1166064556,C
Trinidad and Tobago,Trinidad and Tobago,1.4,William Demas,1277091382,Stub
Trinidad and Tobago,Trinidad and Tobago,1.4,Gypsy (calypsonian),1292941272,Start
Trinidad and Tobago,Trinidad and Tobago,1.4,Isaac Hope,1050318369,Start
Trinidad and Tobago,Trinidad and Tobago,1.4,Rudranath Indarsingh,1162534639,Start
Trinidad and Tobago,Trinidad and Tobago,1.4,Martin Joseph,1084356327,Start
Trinidad and Tobago,Trinidad and Tobago,1.4,Kenneth Lalla,1097209288,Stub
Trinidad and Tobago,Trinidad and Tobago,1.4,Emmanuel Mzumbo Lazare,1247154712,C
Trinidad and Tobago,Trinidad and Tobago,1.4,Randall Mitchell,1092319463,C
Trinidad and Tobago,Trinidad and Tobago,1.4,Arnold Piggott,1188931016,Stub
Trinidad and Tobago,Trinidad and Tobago,1.4,"David Pitt, Baron Pitt of Hampstead",1134800733,C
Trinidad and Tobago,Trinidad and Tobago,1.4,Kevin Ramnarine,1161490869,Stub
Trinidad and Tobago,Trinidad and Tobago,1.4,Richie Sookhai,1146467716,Start
Trinidad and Tobago,Trinidad and Tobago,1.4,Sarran Teelucksingh,1009636959,GA
Trinidad and Tobago,Trinidad and Tobago,1.4,Ronald Jay Williams,1285288612,C
Trinidad and Tobago,Trinidad and Tobago,1.4,Hugh Wooding,1095819758,Start
Tunisia,Tunisia,11.9,Habib Achour,1192668324,Stub
Tunisia,Tunisia,11.9,Mekki Aloui,1021551354,Stub
Tunisia,Tunisia,11.9,Ferjani Bel Haj Ammar,1240673276,Stub
Tunisia,Tunisia,11.9,Chedly Ayari,1158254754,C
Tunisia,Tunisia,11.9,Mahmoud Ben Ayed,1124112626,C
Tunisia,Tunisia,11.9,Mounir Baatour,1040432541,Start
Tunisia,Tunisia,11.9,Selma Baccar,1232371567,C
Tunisia,Tunisia,11.9,Yadh Ben Achour,1245115844,C
Tunisia,Tunisia,11.9,Nizar Ben Néji,1276504584,GA
Tunisia,Tunisia,11.9,Ahmed Ben Salah,1069567723,C
Tunisia,Tunisia,11.9,Leila Ben-Gacem,1053798303,C
Tunisia,Tunisia,11.9,Mohamed Nejib Berriche,1004259090,Stub
Tunisia,Tunisia,11.9,Khemais Chammari,1029328100,Start
Tunisia,Tunisia,11.9,Ghazi Chaouachi,1011800651,Stub
Tunisia,Tunisia,11.9,Ali Chaouch,1036171606,Start
Tunisia,Tunisia,11.9,Mohamed Charfi,1237267118,Start
Tunisia,Tunisia,11.9,Mohamed Messaoud Chebbi,1224581883,Stub
Tunisia,Tunisia,11.9,Ahmad ibn Abi Diyaf,1252358277,B
Tunisia,Tunisia,11.9,Mahmoud Djellouli,1217222773,Start
Tunisia,Tunisia,11.9,Kamel Feki,1276578906,Start
