name,url,country
"Jesús Quijano","https://en.wikipedia.org/wiki/Jesús_Quijano","Spain"
"Domingo Ram y Lanaja","https://en.wikipedia.org/wiki/Domingo_Ram_y_Lanaja","Spain"
"Luis de Requesens y Relat","https://en.wikipedia.org/wiki/Luis_de_Requesens_y_Relat","Spain"
"Galceran de Requesens y Santa Coloma","https://en.wikipedia.org/wiki/Galceran_de_Requesens_y_Santa_Coloma","Spain"
"Rafael del Riego","https://en.wikipedia.org/wiki/Rafael_del_Riego","Spain"
"Miguel Romero (activist)","https://en.wikipedia.org/wiki/Miguel_Romero_(activist)","Spain"
"Julio Ruiz de Alda","https://en.wikipedia.org/wiki/Julio_Ruiz_de_Alda","Spain"
"Alfonso Rus","https://en.wikipedia.org/wiki/Alfonso_Rus","Spain"
"Gabriel von Salamanca-Ortenburg","https://en.wikipedia.org/wiki/Gabriel_von_Salamanca-Ortenburg","Spain"
"Sampiro","https://en.wikipedia.org/wiki/Sampiro","Spain"
"Rafael Sánchez Guerra","https://en.wikipedia.org/wiki/Rafael_Sánchez_Guerra","Spain"
"Belén de Sárraga","https://en.wikipedia.org/wiki/Belén_de_Sárraga","Spain"
"José Sisto","https://en.wikipedia.org/wiki/José_Sisto","Spain"
"Pedro Soto (politician)","https://en.wikipedia.org/wiki/Pedro_Soto_(politician)","Spain"
"Juan de Tassis, 1st Count of Villamediana","https://en.wikipedia.org/wiki/Juan_de_Tassis,_1st_Count_of_Villamediana","Spain"
"Francisco Elías de Tejada y Spínola","https://en.wikipedia.org/wiki/Francisco_Elías_de_Tejada_y_Spínola","Spain"
"José Perelló Torrens","https://en.wikipedia.org/wiki/José_Perelló_Torrens","Spain"
"Arantza Urkaregi","https://en.wikipedia.org/wiki/Arantza_Urkaregi","Spain"
"Fernando de Valdés y Salas","https://en.wikipedia.org/wiki/Fernando_de_Valdés_y_Salas","Spain"
"Mauro Varela","https://en.wikipedia.org/wiki/Mauro_Varela","Spain"
"Rodrigo Vázquez de Arce","https://en.wikipedia.org/wiki/Rodrigo_Vázquez_de_Arce","Spain"
"José Joaquín de Viana","https://en.wikipedia.org/wiki/José_Joaquín_de_Viana","Spain"
"Narcís Vinyoles","https://en.wikipedia.org/wiki/Narcís_Vinyoles","Spain"
"Pedro Vives","https://en.wikipedia.org/wiki/Pedro_Vives","Spain"
"Alberto Zarraoa","https://en.wikipedia.org/wiki/Alberto_Zarraoa","Spain"
"Mariano Zufía Urrizalqui","https://en.wikipedia.org/wiki/Mariano_Zufía_Urrizalqui","Spain"
"Somawansa Amarasinghe","https://en.wikipedia.org/wiki/Somawansa_Amarasinghe","Sri Lanka"
"Chanaka Amaratunga","https://en.wikipedia.org/wiki/Chanaka_Amaratunga","Sri Lanka"
"Kumari Balasuriya","https://en.wikipedia.org/wiki/Kumari_Balasuriya","Sri Lanka"
"W. E. Boteju","https://en.wikipedia.org/wiki/W._E._Boteju","Sri Lanka"
"Simon Casie Chetty","https://en.wikipedia.org/wiki/Simon_Casie_Chetty","Sri Lanka"
"Cissy Cooray","https://en.wikipedia.org/wiki/Cissy_Cooray","Sri Lanka"
"Shirley Corea","https://en.wikipedia.org/wiki/Shirley_Corea","Sri Lanka"
"Albert L. De Alwis Seneviratne","https://en.wikipedia.org/wiki/Albert_L._De_Alwis_Seneviratne","Sri Lanka"
"A. J. R. de Soysa","https://en.wikipedia.org/wiki/A._J._R._de_Soysa","Sri Lanka"
"Evelyn de Soysa","https://en.wikipedia.org/wiki/Evelyn_de_Soysa","Sri Lanka"
"David Dharmakeerthi","https://en.wikipedia.org/wiki/David_Dharmakeerthi","Sri Lanka"
"J. C. Dias Bandaranaike","https://en.wikipedia.org/wiki/J._C._Dias_Bandaranaike","Sri Lanka"
"Dhamma Dissanayake","https://en.wikipedia.org/wiki/Dhamma_Dissanayake","Sri Lanka"
"B. H. Dunuwille","https://en.wikipedia.org/wiki/B._H._Dunuwille","Sri Lanka"
"Niluka Ekanayake","https://en.wikipedia.org/wiki/Niluka_Ekanayake","Sri Lanka"
"William Ellawala","https://en.wikipedia.org/wiki/William_Ellawala","Sri Lanka"
"C. H. Z. Fernando","https://en.wikipedia.org/wiki/C._H._Z._Fernando","Sri Lanka"
"Sam Peter Christopher Fernando","https://en.wikipedia.org/wiki/Sam_Peter_Christopher_Fernando","Sri Lanka"
"Saman Piyasiri Fernando","https://en.wikipedia.org/wiki/Saman_Piyasiri_Fernando","Sri Lanka"
"William Gopallawa","https://en.wikipedia.org/wiki/William_Gopallawa","Sri Lanka"
"C. T. Grero","https://en.wikipedia.org/wiki/C._T._Grero","Sri Lanka"
"Deepthi Kumara Gunarathne","https://en.wikipedia.org/wiki/Deepthi_Kumara_Gunarathne","Sri Lanka"
"Prasanna Gunawardena","https://en.wikipedia.org/wiki/Prasanna_Gunawardena","Sri Lanka"
"S. N. W. Hulugalle","https://en.wikipedia.org/wiki/S._N._W._Hulugalle","Sri Lanka"
"Herbert Eric Jansz","https://en.wikipedia.org/wiki/Herbert_Eric_Jansz","Sri Lanka"
"Peshala Jayarathne","https://en.wikipedia.org/wiki/Peshala_Jayarathne","Sri Lanka"
"M. P. Jayasinghe","https://en.wikipedia.org/wiki/M._P._Jayasinghe","Sri Lanka"
"Layard Jayasundera","https://en.wikipedia.org/wiki/Layard_Jayasundera","Sri Lanka"
"Dayan Jayatilleka","https://en.wikipedia.org/wiki/Dayan_Jayatilleka","Sri Lanka"
"Ranil Jayawardena","https://en.wikipedia.org/wiki/Ranil_Jayawardena","Sri Lanka"
"Stanley Kalpage","https://en.wikipedia.org/wiki/Stanley_Kalpage","Sri Lanka"
"Neville Kanakaratna","https://en.wikipedia.org/wiki/Neville_Kanakaratna","Sri Lanka"
"Asoka Karunaratne","https://en.wikipedia.org/wiki/Asoka_Karunaratne","Sri Lanka"
"Nagananda Kodituwakku","https://en.wikipedia.org/wiki/Nagananda_Kodituwakku","Sri Lanka"
"Kulasiri Kumarage","https://en.wikipedia.org/wiki/Kulasiri_Kumarage","Sri Lanka"
"Hermann Albert Loos","https://en.wikipedia.org/wiki/Hermann_Albert_Loos","Sri Lanka"
"Theodore Barcroft L. Moonemalle","https://en.wikipedia.org/wiki/Theodore_Barcroft_L._Moonemalle","Sri Lanka"
"National Union of Workers (Sri Lanka)","https://en.wikipedia.org/wiki/National_Union_of_Workers_(Sri_Lanka)","Sri Lanka"
"James Peter Obeyesekere I","https://en.wikipedia.org/wiki/James_Peter_Obeyesekere_I","Sri Lanka"
"Solomon Christoffel Obeyesekere","https://en.wikipedia.org/wiki/Solomon_Christoffel_Obeyesekere","Sri Lanka"
"Craig Ondarchie","https://en.wikipedia.org/wiki/Craig_Ondarchie","Sri Lanka"
"P. B. Dissanayake","https://en.wikipedia.org/wiki/P._B._Dissanayake","Sri Lanka"
"Tikiri Bandara Panabokke I","https://en.wikipedia.org/wiki/Tikiri_Bandara_Panabokke_I","Sri Lanka"
"Sujatha Paramanathan","https://en.wikipedia.org/wiki/Sujatha_Paramanathan","Sri Lanka"
"James Peiris","https://en.wikipedia.org/wiki/James_Peiris","Sri Lanka"
"M. V. P. Peiris","https://en.wikipedia.org/wiki/M._V._P._Peiris","Sri Lanka"
"Marshal Perera","https://en.wikipedia.org/wiki/Marshal_Perera","Sri Lanka"
"Jude Perera","https://en.wikipedia.org/wiki/Jude_Perera","Sri Lanka"
"J. G. Philipsz Panditaratne","https://en.wikipedia.org/wiki/J._G._Philipsz_Panditaratne","Sri Lanka"
"Rishi Senthil Raj","https://en.wikipedia.org/wiki/Rishi_Senthil_Raj","Sri Lanka"
"Gotabaya Rajapaksa","https://en.wikipedia.org/wiki/Gotabaya_Rajapaksa","Sri Lanka"
"Wilfred Martin Rajapakse","https://en.wikipedia.org/wiki/Wilfred_Martin_Rajapakse","Sri Lanka"
"Vijitha Rohana","https://en.wikipedia.org/wiki/Vijitha_Rohana","Sri Lanka"
"Prasanna Shamal Senarath","https://en.wikipedia.org/wiki/Prasanna_Shamal_Senarath","Sri Lanka"
"Allan Morley Spaar","https://en.wikipedia.org/wiki/Allan_Morley_Spaar","Sri Lanka"
"Tamil Progressive Alliance","https://en.wikipedia.org/wiki/Tamil_Progressive_Alliance","Sri Lanka"
"O. C. Tillekeratne","https://en.wikipedia.org/wiki/O._C._Tillekeratne","Sri Lanka"
"Stanley Tillekeratne","https://en.wikipedia.org/wiki/Stanley_Tillekeratne","Sri Lanka"
"Up-Country People's Front","https://en.wikipedia.org/wiki/Up-Country_People's_Front","Sri Lanka"
"Nalini Weerawanni","https://en.wikipedia.org/wiki/Nalini_Weerawanni","Sri Lanka"
"Chandradasa Wijesinghe","https://en.wikipedia.org/wiki/Chandradasa_Wijesinghe","Sri Lanka"
"Sirimal Wijesinghe","https://en.wikipedia.org/wiki/Sirimal_Wijesinghe","Sri Lanka"
"Rohana Wijeweera","https://en.wikipedia.org/wiki/Rohana_Wijeweera","Sri Lanka"
"Gerard Wijeyekoon","https://en.wikipedia.org/wiki/Gerard_Wijeyekoon","Sri Lanka"
"Adil Abdel Aati","https://en.wikipedia.org/wiki/Adil_Abdel_Aati","Sudan"
"Abdel Fattah al-Maghrabi","https://en.wikipedia.org/wiki/Abdel_Fattah_al-Maghrabi","Sudan"
"Abdel Halim Mohamed","https://en.wikipedia.org/wiki/Abdel_Halim_Mohamed","Sudan"
"Ahmad Muhammad Salih","https://en.wikipedia.org/wiki/Ahmad_Muhammad_Salih","Sudan"
"Ahmed Mohammed Yassin","https://en.wikipedia.org/wiki/Ahmed_Mohammed_Yassin","Sudan"
"Ali wad Hilu","https://en.wikipedia.org/wiki/Ali_wad_Hilu","Sudan"
"Mirghani Alnasri","https://en.wikipedia.org/wiki/Mirghani_Alnasri","Sudan"
"Samuel Aru Bol","https://en.wikipedia.org/wiki/Samuel_Aru_Bol","Sudan"
"Tahani Abdalla Attia Gasmalla","https://en.wikipedia.org/wiki/Tahani_Abdalla_Attia_Gasmalla","Sudan"
"Ibrahim Balandiya","https://en.wikipedia.org/wiki/Ibrahim_Balandiya","Sudan"
"Daud Bolad","https://en.wikipedia.org/wiki/Daud_Bolad","Sudan"
"Bona Malwal","https://en.wikipedia.org/wiki/Bona_Malwal","Sudan"
"Dardiri Mohammed Osman","https://en.wikipedia.org/wiki/Dardiri_Mohammed_Osman","Sudan"
"Ahmed Diraige","https://en.wikipedia.org/wiki/Ahmed_Diraige","Sudan"
"El-Shafie Ahmed el-Sheikh","https://en.wikipedia.org/wiki/El-Shafie_Ahmed_el-Sheikh","Sudan"
"Bishop Philip Abbas Ghaboush","https://en.wikipedia.org/wiki/Bishop_Philip_Abbas_Ghaboush","Sudan"
"Zakaria Chol Gideon Gakmar","https://en.wikipedia.org/wiki/Zakaria_Chol_Gideon_Gakmar","Sudan"
"Shartai Jaafar Abdel Hakam","https://en.wikipedia.org/wiki/Shartai_Jaafar_Abdel_Hakam","Sudan"
"Ja'afar Abdul El Hakh","https://en.wikipedia.org/wiki/Ja'afar_Abdul_El_Hakh","Sudan"
"Khader Hamad","https://en.wikipedia.org/wiki/Khader_Hamad","Sudan"
"Khalil Ibrahim","https://en.wikipedia.org/wiki/Khalil_Ibrahim","Sudan"
"Jarvis Yak","https://en.wikipedia.org/wiki/Jarvis_Yak","Sudan"
"Osman Kebir","https://en.wikipedia.org/wiki/Osman_Kebir","Sudan"
"George Kongor Arop","https://en.wikipedia.org/wiki/George_Kongor_Arop","Sudan"
"Luigi Adwok","https://en.wikipedia.org/wiki/Luigi_Adwok","Sudan"
"Saeed Madibo","https://en.wikipedia.org/wiki/Saeed_Madibo","Sudan"
"Amin Mekki Medani","https://en.wikipedia.org/wiki/Amin_Mekki_Medani","Sudan"
"Jimmy Lemi Milla","https://en.wikipedia.org/wiki/Jimmy_Lemi_Milla","Sudan"
"Mohamed al-Baghir Ahmed","https://en.wikipedia.org/wiki/Mohamed_al-Baghir_Ahmed","Sudan"
"Mohamed El-Amin Ahmed El-Tom","https://en.wikipedia.org/wiki/Mohamed_El-Amin_Ahmed_El-Tom","Sudan"
"Mubarak Shaddad","https://en.wikipedia.org/wiki/Mubarak_Shaddad","Sudan"
"Muhammad al-Mahdi al-Majdhub","https://en.wikipedia.org/wiki/Muhammad_al-Mahdi_al-Majdhub","Sudan"
"Muhammad Sa'id al-Qaddal","https://en.wikipedia.org/wiki/Muhammad_Sa'id_al-Qaddal","Sudan"
"Muhammad Sharif (Kalifa)","https://en.wikipedia.org/wiki/Muhammad_Sharif_(Kalifa)","Sudan"
"Abdallahi ibn Muhammad","https://en.wikipedia.org/wiki/Abdallahi_ibn_Muhammad","Sudan"
"Abdul-Hamid Musa Kasha","https://en.wikipedia.org/wiki/Abdul-Hamid_Musa_Kasha","Sudan"
"Muhammad Nadi Pasha","https://en.wikipedia.org/wiki/Muhammad_Nadi_Pasha","Sudan"
"Theophilus Ochang","https://en.wikipedia.org/wiki/Theophilus_Ochang","Sudan"
"Salih Mahmoud Osman","https://en.wikipedia.org/wiki/Salih_Mahmoud_Osman","Sudan"
"Omer al-Qarray","https://en.wikipedia.org/wiki/Omer_al-Qarray","Sudan"
"Santino Deng Teng","https://en.wikipedia.org/wiki/Santino_Deng_Teng","Sudan"
"Simon Makwac Mayen","https://en.wikipedia.org/wiki/Simon_Makwac_Mayen","Sudan"
"Siricio Iro Wani","https://en.wikipedia.org/wiki/Siricio_Iro_Wani","Sudan"
"Eliaba James Surur","https://en.wikipedia.org/wiki/Eliaba_James_Surur","Sudan"
"Al-Haj Adam Youssef","https://en.wikipedia.org/wiki/Al-Haj_Adam_Youssef","Sudan"
"Yusuf al-Ajab","https://en.wikipedia.org/wiki/Yusuf_al-Ajab","Sudan"
"Thuli Dladla","https://en.wikipedia.org/wiki/Thuli_Dladla","South Africa"
"Paul Dlamini","https://en.wikipedia.org/wiki/Paul_Dlamini","South Africa"
"Russell Dlamini","https://en.wikipedia.org/wiki/Russell_Dlamini","South Africa"
"Prince Sozisa Dlamini","https://en.wikipedia.org/wiki/Prince_Sozisa_Dlamini","South Africa"
"Mduduzi Bacede Mabuza","https://en.wikipedia.org/wiki/Mduduzi_Bacede_Mabuza","South Africa"
"Njabulo Mabuza","https://en.wikipedia.org/wiki/Njabulo_Mabuza","South Africa"
"Themba Masuku","https://en.wikipedia.org/wiki/Themba_Masuku","South Africa"
"Mgwagwa Gamedze","https://en.wikipedia.org/wiki/Mgwagwa_Gamedze","South Africa"
"Charles Myeza","https://en.wikipedia.org/wiki/Charles_Myeza","South Africa"
"Ben Nsibandze","https://en.wikipedia.org/wiki/Ben_Nsibandze","South Africa"
"Pholile Shakantu","https://en.wikipedia.org/wiki/Pholile_Shakantu","South Africa"
"Abraham Brodersson","https://en.wikipedia.org/wiki/Abraham_Brodersson","Sweden"
"Leila Ali Elmi","https://en.wikipedia.org/wiki/Leila_Ali_Elmi","Sweden"
"Bengt Snivil","https://en.wikipedia.org/wiki/Bengt_Snivil","Sweden"
"Rudolf Fredrik Berg","https://en.wikipedia.org/wiki/Rudolf_Fredrik_Berg","Sweden"
"Birger Jarl","https://en.wikipedia.org/wiki/Birger_Jarl","Sweden"
"Johan Ludvig Boye","https://en.wikipedia.org/wiki/Johan_Ludvig_Boye","Sweden"
"Birger Brosa","https://en.wikipedia.org/wiki/Birger_Brosa","Sweden"
"Axel Brusewitz","https://en.wikipedia.org/wiki/Axel_Brusewitz","Sweden"
"Nils Claëson","https://en.wikipedia.org/wiki/Nils_Claëson","Sweden"
"Petrus Olai Dalekarlus","https://en.wikipedia.org/wiki/Petrus_Olai_Dalekarlus","Sweden"
"Christoffer Dulny","https://en.wikipedia.org/wiki/Christoffer_Dulny","Sweden"
"Klas Eklund","https://en.wikipedia.org/wiki/Klas_Eklund","Sweden"
"Martin Ekström","https://en.wikipedia.org/wiki/Martin_Ekström","Sweden"
"Nils Elowsson","https://en.wikipedia.org/wiki/Nils_Elowsson","Sweden"
"Folke the Fat","https://en.wikipedia.org/wiki/Folke_the_Fat","Sweden"
"Hans Reinhold von Fersen","https://en.wikipedia.org/wiki/Hans_Reinhold_von_Fersen","Sweden"
"Hemming Gadh","https://en.wikipedia.org/wiki/Hemming_Gadh","Sweden"
"Gösta Hallberg-Cuula","https://en.wikipedia.org/wiki/Gösta_Hallberg-Cuula","Sweden"
"Evelina Hahne","https://en.wikipedia.org/wiki/Evelina_Hahne","Sweden"
"Greger Helin","https://en.wikipedia.org/wiki/Greger_Helin","Sweden"
"Anders Henriksson (politician)","https://en.wikipedia.org/wiki/Anders_Henriksson_(politician)","Sweden"
"Carl P. Herslow","https://en.wikipedia.org/wiki/Carl_P._Herslow","Sweden"
"Holmger Knutsson","https://en.wikipedia.org/wiki/Holmger_Knutsson","Sweden"
"Albrecht Elof Ihre","https://en.wikipedia.org/wiki/Albrecht_Elof_Ihre","Sweden"
"Johan Gustaf Helin","https://en.wikipedia.org/wiki/Johan_Gustaf_Helin","Sweden"
"Ida Karkiainen","https://en.wikipedia.org/wiki/Ida_Karkiainen","Sweden"
"Karl the Deaf","https://en.wikipedia.org/wiki/Karl_the_Deaf","Sweden"
"Gustav Kasselstrand","https://en.wikipedia.org/wiki/Gustav_Kasselstrand","Sweden"
"Mats Kettilmundsson","https://en.wikipedia.org/wiki/Mats_Kettilmundsson","Sweden"
"Per Klarberg","https://en.wikipedia.org/wiki/Per_Klarberg","Sweden"
"Sture Korpi","https://en.wikipedia.org/wiki/Sture_Korpi","Sweden"
"Henrik Landerholm","https://en.wikipedia.org/wiki/Henrik_Landerholm","Sweden"
"Yvonne Lindholm","https://en.wikipedia.org/wiki/Yvonne_Lindholm","Sweden"
"Peeter Luksep","https://en.wikipedia.org/wiki/Peeter_Luksep","Sweden"
"Vilhelm Lundström (philologist)","https://en.wikipedia.org/wiki/Vilhelm_Lundström_(philologist)","Sweden"
"Eskil Magnusson","https://en.wikipedia.org/wiki/Eskil_Magnusson","Sweden"
"Stig Malm","https://en.wikipedia.org/wiki/Stig_Malm","Sweden"
"Ture Malmgren","https://en.wikipedia.org/wiki/Ture_Malmgren","Sweden"
"Magnus Minniskiöld","https://en.wikipedia.org/wiki/Magnus_Minniskiöld","Sweden"
"Omar Mustafa","https://en.wikipedia.org/wiki/Omar_Mustafa","Sweden"
"Reto Nause","https://en.wikipedia.org/wiki/Reto_Nause","Sweden"
"Sven-Olle Olsson","https://en.wikipedia.org/wiki/Sven-Olle_Olsson","Sweden"
"Vera Oredsson","https://en.wikipedia.org/wiki/Vera_Oredsson","Sweden"
"Gabriel Gustafsson Oxenstierna","https://en.wikipedia.org/wiki/Gabriel_Gustafsson_Oxenstierna","Sweden"
"Carl Fredrik Pechlin","https://en.wikipedia.org/wiki/Carl_Fredrik_Pechlin","Sweden"
"Carl Piper","https://en.wikipedia.org/wiki/Carl_Piper","Sweden"
"Filip Julius Bernhard von Platen","https://en.wikipedia.org/wiki/Filip_Julius_Bernhard_von_Platen","Sweden"
"Tomas Polus","https://en.wikipedia.org/wiki/Tomas_Polus","Sweden"
"Nils Reuterholm","https://en.wikipedia.org/wiki/Nils_Reuterholm","Sweden"
"Qristina Ribohn","https://en.wikipedia.org/wiki/Qristina_Ribohn","Sweden"
"Oliver Rosengren","https://en.wikipedia.org/wiki/Oliver_Rosengren","Sweden"
"Abir Al-Sahlani","https://en.wikipedia.org/wiki/Abir_Al-Sahlani","Sweden"
"Karl Gustaf Scherman","https://en.wikipedia.org/wiki/Karl_Gustaf_Scherman","Sweden"
"Per Sefastsson","https://en.wikipedia.org/wiki/Per_Sefastsson","Sweden"
"Erik Carlsson Sjöblad","https://en.wikipedia.org/wiki/Erik_Carlsson_Sjöblad","Sweden"
"Erik Sparre","https://en.wikipedia.org/wiki/Erik_Sparre","Sweden"
"Jacob Magnus Sprengtporten","https://en.wikipedia.org/wiki/Jacob_Magnus_Sprengtporten","Sweden"
"Jimmy Ståhl","https://en.wikipedia.org/wiki/Jimmy_Ståhl","Sweden"
"Adolf Ludvig Stierneld","https://en.wikipedia.org/wiki/Adolf_Ludvig_Stierneld","Sweden"
"Vávra Suk","https://en.wikipedia.org/wiki/Vávra_Suk","Sweden"
"Peter Sunde","https://en.wikipedia.org/wiki/Peter_Sunde","Sweden"
"August Tamm","https://en.wikipedia.org/wiki/August_Tamm","Sweden"
"Robert Macfie Thorburn","https://en.wikipedia.org/wiki/Robert_Macfie_Thorburn","Sweden"
"Jessica Thunander","https://en.wikipedia.org/wiki/Jessica_Thunander","Sweden"
"Lars Törnman","https://en.wikipedia.org/wiki/Lars_Törnman","Sweden"
"Ulrika Björklund","https://en.wikipedia.org/wiki/Ulrika_Björklund","Sweden"
"Fredrik Vejdeland","https://en.wikipedia.org/wiki/Fredrik_Vejdeland","Sweden"
"Gustaf af Wetterstedt","https://en.wikipedia.org/wiki/Gustaf_af_Wetterstedt","Sweden"
"Bertil Zachrisson","https://en.wikipedia.org/wiki/Bertil_Zachrisson","Sweden"
"Arthur Bally","https://en.wikipedia.org/wiki/Arthur_Bally","Switzerland"
"Gallus Jacob Baumgartner","https://en.wikipedia.org/wiki/Gallus_Jacob_Baumgartner","Switzerland"
"Jacqueline Berenstein-Wavre","https://en.wikipedia.org/wiki/Jacqueline_Berenstein-Wavre","Switzerland"
"Toni Bortoluzzi","https://en.wikipedia.org/wiki/Toni_Bortoluzzi","Switzerland"
"Franz Josef Bucher","https://en.wikipedia.org/wiki/Franz_Josef_Bucher","Switzerland"
"Adolf Bühler Jr.","https://en.wikipedia.org/wiki/Adolf_Bühler_Jr.","Switzerland"
"Thomas Burgherr","https://en.wikipedia.org/wiki/Thomas_Burgherr","Switzerland"
"Achille Casanova","https://en.wikipedia.org/wiki/Achille_Casanova","Switzerland"
"Conradin Cramer","https://en.wikipedia.org/wiki/Conradin_Cramer","Switzerland"
"Niklaus Dachselhofer","https://en.wikipedia.org/wiki/Niklaus_Dachselhofer","Switzerland"
"Denis de la Reussille","https://en.wikipedia.org/wiki/Denis_de_la_Reussille","Switzerland"
"Josef Dittli","https://en.wikipedia.org/wiki/Josef_Dittli","Switzerland"
"Ruggero Dollfus","https://en.wikipedia.org/wiki/Ruggero_Dollfus","Switzerland"
"Nina Fehr Düsel","https://en.wikipedia.org/wiki/Nina_Fehr_Düsel","Switzerland"
"Sigmund von Erlach","https://en.wikipedia.org/wiki/Sigmund_von_Erlach","Switzerland"
"Johann Rudolf Faesch","https://en.wikipedia.org/wiki/Johann_Rudolf_Faesch","Switzerland"
"Peter Falck","https://en.wikipedia.org/wiki/Peter_Falck","Switzerland"
"Annina von Falkenstein","https://en.wikipedia.org/wiki/Annina_von_Falkenstein","Switzerland"
"Patricia von Falkenstein","https://en.wikipedia.org/wiki/Patricia_von_Falkenstein","Switzerland"
"Laurence Fehlmann Rielle","https://en.wikipedia.org/wiki/Laurence_Fehlmann_Rielle","Switzerland"
"Hans Fehr","https://en.wikipedia.org/wiki/Hans_Fehr","Switzerland"
"Nils Fiechter","https://en.wikipedia.org/wiki/Nils_Fiechter","Switzerland"
"Ersilia Fossati","https://en.wikipedia.org/wiki/Ersilia_Fossati","Switzerland"
"Samuel Frey","https://en.wikipedia.org/wiki/Samuel_Frey","Switzerland"
"Benjamin Giezendanner","https://en.wikipedia.org/wiki/Benjamin_Giezendanner","Switzerland"
"Urs Glutz von Blotzheim","https://en.wikipedia.org/wiki/Urs_Glutz_von_Blotzheim","Switzerland"
"Jean-Pierre Grin-Hofmann","https://en.wikipedia.org/wiki/Jean-Pierre_Grin-Hofmann","Switzerland"
"Lars Guggisberg","https://en.wikipedia.org/wiki/Lars_Guggisberg","Switzerland"
"Petermann von Gundoldingen","https://en.wikipedia.org/wiki/Petermann_von_Gundoldingen","Switzerland"
"Martin Haab","https://en.wikipedia.org/wiki/Martin_Haab","Switzerland"
"Hans-Ulrich Bigler","https://en.wikipedia.org/wiki/Hans-Ulrich_Bigler","Switzerland"
"André Hediger","https://en.wikipedia.org/wiki/André_Hediger","Switzerland"
"Heidi Z'graggen","https://en.wikipedia.org/wiki/Heidi_Z'graggen","Switzerland"
"Georg Friedrich Heilmann","https://en.wikipedia.org/wiki/Georg_Friedrich_Heilmann","Switzerland"
"Thomas Helbling","https://en.wikipedia.org/wiki/Thomas_Helbling","Switzerland"
"David Hess (painter)","https://en.wikipedia.org/wiki/David_Hess_(painter)","Switzerland"
"Karl Otto Hunziker","https://en.wikipedia.org/wiki/Karl_Otto_Hunziker","Switzerland"
"Jakob Stark","https://en.wikipedia.org/wiki/Jakob_Stark","Switzerland"
"Jean-Pierre Hocké","https://en.wikipedia.org/wiki/Jean-Pierre_Hocké","Switzerland"
"Walter Kälin","https://en.wikipedia.org/wiki/Walter_Kälin","Switzerland"
"Thomas Knutti","https://en.wikipedia.org/wiki/Thomas_Knutti","Switzerland"
"Kris Vietze","https://en.wikipedia.org/wiki/Kris_Vietze","Switzerland"
"Frédéric-César de La Harpe","https://en.wikipedia.org/wiki/Frédéric-César_de_La_Harpe","Switzerland"
"Georgie Lamon","https://en.wikipedia.org/wiki/Georgie_Lamon","Switzerland"
"Hubert Lauper","https://en.wikipedia.org/wiki/Hubert_Lauper","Switzerland"
"Paul Lüönd","https://en.wikipedia.org/wiki/Paul_Lüönd","Switzerland"
"Martin Hübscher","https://en.wikipedia.org/wiki/Martin_Hübscher","Switzerland"
"Ursula Mauch","https://en.wikipedia.org/wiki/Ursula_Mauch","Switzerland"
"Jakob Meyer zum Hasen","https://en.wikipedia.org/wiki/Jakob_Meyer_zum_Hasen","Switzerland"
"Kurt Meyer (Lucerne)","https://en.wikipedia.org/wiki/Kurt_Meyer_(Lucerne)","Switzerland"
"Simon Michel","https://en.wikipedia.org/wiki/Simon_Michel","Switzerland"
"Damian Müller","https://en.wikipedia.org/wiki/Damian_Müller","Switzerland"
"Peter Ochs","https://en.wikipedia.org/wiki/Peter_Ochs","Switzerland"
"Giovanni Orelli","https://en.wikipedia.org/wiki/Giovanni_Orelli","Switzerland"
"Ludwig Pfyffer","https://en.wikipedia.org/wiki/Ludwig_Pfyffer","Switzerland"
"Paul Rechsteiner","https://en.wikipedia.org/wiki/Paul_Rechsteiner","Switzerland"
"Rudolf Rechsteiner","https://en.wikipedia.org/wiki/Rudolf_Rechsteiner","Switzerland"
"Ital Reding the Elder","https://en.wikipedia.org/wiki/Ital_Reding_the_Elder","Switzerland"
"Jules Repond","https://en.wikipedia.org/wiki/Jules_Repond","Switzerland"
"Estelle Revaz","https://en.wikipedia.org/wiki/Estelle_Revaz","Switzerland"
"Gebhard Rohner","https://en.wikipedia.org/wiki/Gebhard_Rohner","Switzerland"
"Eduard August Rübel","https://en.wikipedia.org/wiki/Eduard_August_Rübel","Switzerland"
"Farah Rumy","https://en.wikipedia.org/wiki/Farah_Rumy","Switzerland"
"Vinzenz Rüttimann","https://en.wikipedia.org/wiki/Vinzenz_Rüttimann","Switzerland"
"Gregor Rutz","https://en.wikipedia.org/wiki/Gregor_Rutz","Switzerland"
"Sergio Salvioni","https://en.wikipedia.org/wiki/Sergio_Salvioni","Switzerland"
"Alfred Emanuel Sarasin","https://en.wikipedia.org/wiki/Alfred_Emanuel_Sarasin","Switzerland"
"Nicolas Théodore de Saussure","https://en.wikipedia.org/wiki/Nicolas_Théodore_de_Saussure","Switzerland"
"Peter-Josef Schallberger","https://en.wikipedia.org/wiki/Peter-Josef_Schallberger","Switzerland"
"Josef Scherrer","https://en.wikipedia.org/wiki/Josef_Scherrer","Switzerland"
"Jacob Schmidheiny","https://en.wikipedia.org/wiki/Jacob_Schmidheiny","Switzerland"
"Nicola Siegrist","https://en.wikipedia.org/wiki/Nicola_Siegrist","Switzerland"
"André Simonazzi","https://en.wikipedia.org/wiki/André_Simonazzi","Switzerland"
"Vreni Spoerry","https://en.wikipedia.org/wiki/Vreni_Spoerry","Switzerland"
